"Année","Identifiant","Type dépôt","Type document","Statut","Auteurs","Titre","Affiliations","Projets","Référence interne","doi","Actes","linkExtId"
2017,"in2p3-01394905","notice","Article dans une revue",,"M Aaboud, Z. Barnovska-Blenessy, N. Berger, M. Delmastro, L. Di Ciaccio, S. Elles, K. Grevtsov, T. Guillemin, T. Hryn’ova, S. Jézéquel, I. Koletsou, R. Lafaye, Jérémy Lévêque, P. Mastrandea, Sauvage G., E. Sauvan, B.H. Smart, T. Todorov, I. Wingerter-Seez, E. Yatsenko, S. Albrand, S. Berlendis, A. Bethani, C. Camincher, J. Collot, S. Crépé-Renaudin, P.A. Delsart, C. Gabaldon, M.H. Genest, P.O.J. Gradin, J.Y. Hostachy, F. Ledroit-Guillon, A. Lleres, A. Lucotte, F. Malek, E. Petit, J. Stark, B. Trocmé, M. Wu, G. Rahal, M.K. Ayoub, A. Bassalat, S. Binet, C. Becot, C. Bourdarios, J.B. de Vivie de Regie, D. Delgove, L. Duflot, M. Escalier, L. Fayard, D. Fournier, E.L. Gkougkousis, J.-F. Grivaz, F. Hariri, S. Henrot-Versille, J. Hrivnac, L. Iconomidou-Fayard, M. Kado, A. Lounis, N. Makovec, N. Morange, C. Nellist, P. Petroff, L. Poggioli, P. Puzo, A. Renaud, G. Rybkin, D. Rousseau, A.C. Schaffer, L. Serin, E. Scifo, S. Simion, R. Tanaka, D. Zerwas, Zhongkai Zhang, Y. Zhao, G. Aad, M. Alstaty, M. Barbero, A. Calandri, T.P. Calvet, Y. Coadou, C. Diaconu, S. Diglio, F. Djama, V. Ellajosyula, L. Feligioni, A. Hadef, G.D. Hallewell, F. Hubaut, S.J. Kahn, E. B. F. G. Knoops, E. Le Guirriec, J. Liu, K. Liu, D. Madaffari, E. Monnier, S. Muanza, E. Nagy, P. Pralavorio, Y. Rodina, A. Rozanov, M. Talby, T. Theveneaux-Pelzer, R.E. Ticse Torres, S. Tisserant, J. Toth, F. Touchard, L. Vacavant, S.C. Wang, D. Boumediene, E. Busato, D. Calvet, S. Calvet, A.R. Chomont, J. Donini, Ph. Gris, R. Madar, D. Pallin, S.M. Romano Saez, C. Santoni, D. Simon, F. Vazeille","Measurement of $W^{\pm}W^{\pm}$ vector-boson scattering and limits on anomalous quartic gauge couplings with the ATLAS detector","LAPP, LPSC, CC-IN2P3, LAL, CPPM, School of Physics, Shandong University, LPC, IN2P3, USMB [Université de Savoie] [Université de Chambéry], CNRS, Grenoble INP [2007-2019], UGA [2016-2019], UP11, AMU, School of Physics, Shandong University, UBP",,"LPSC16257, LAL 16-240","10.1103/PhysRevD.96.012007",,"arxiv"
2017,"hal-01761193","notice","Article dans une revue",,"Bernadette Morin","Σκύφος und σκάφος : die Trinkschale von Herakles Trunkenheit hat sie mit der Schiffsschale, die Alkestis auf dem Acheron befördet, zu tun ?","EHIC, UBP, IR SHS UNILIM, UNILIM, UCA",,,,,
2017,"hal-01649567","notice","Article dans une revue",,"P. Garcia Santos, L. Bernard, S. Bedhomme, S. Blum, M. Gravelin, M.F. Leonce, M.L. McLeod, B. Roche, M.C. Roche, A. Van Lander, V. Sautou, B. Vennat","Pharmacist's interview with type 2 diabetes: Development of a follow-up form","ACCePPT, ICCF, CHU Clermont-Ferrand, Pôle Pharmacie, Pharmacie de l’Allagnon, Ordre des pharmaciens, conseil régional d’Auvergne, Association des diabétiques du Puy-de-Dôme (AFD 63), Pharmacie des Potiers, Service d’endocrinologie diabétologie et maladies métaboliques, CHU Clermont-Ferrand, Association pour la formation et la recherche en éducation thérapeutique (AFRET), Unité de soins palliatifs, hôpital Nord, CHU Clermont-Ferrand, Laboratoire de pharmacie galénique, Clermont université, université d’Auvergne, UCA, Sigma CLERMONT, CNRS",,,"10.1016/j.pharma.2017.03.001",,
2017,"hal-01675169","notice","Article dans une revue",,"Frédérique Penault-Llorca","Strategies around PD-L1 testing in France.","UNICANCER/CJP, IMoST, UNICANCER, UCA, INSERM",,,"10.1016/j.annpat.2016.11.003",,
2017,"hal-01397035","file","Article dans une revue",,"Xavier Bultel, Jannik Dreier, Pascal Lafourcade, Malika More","How to Explain Modern Security Concepts to your Children","LIMOS, PESTO, UBP, UdA, Sigma CLERMONT, CNRS, Ecole Nationale Supérieure des Mines de St Etienne, Inria Nancy - Grand Est, Inria, LORIA - FM, LORIA, UL",,,"10.1080/01611194.2016.1238422",,
2017,"hal-01886984","notice","Article dans une revue",,"Sébastien Rouquette, Christelle Chauzal-Larguier","Social media and associations of family caregivers. Risks or opportunities?","ComSocs, LABCS, UCA, UBP",,,,,
2017,"hal-01649319","notice","Article dans une revue",,"Véronique Maleval, Frédéric Pitois","Fonctionnement hydro-sédimentaire et bilan sédimentaire du lac de Saint-Germain-de-Confolens (Charente, France) : paramètres géomorphologiques à prendre en considération dans la gestion du lac","GEOLAB-CE, Limnologie SARL, GEOLAB, CNRS, IR SHS UNILIM, UNILIM, UBP, UCA",,,"10.4000/physio-geo.5544",,"openaccess"
2017,"hal-01814162","notice","Article dans une revue",,"Ignace Djitog, Hamzat Olanrewaju Aliyu, Mamadou Kaba Traoré","Multi-Perspective Modeling of Healthcare Systems","LIMOS, Ecole Nationale Supérieure des Mines de St Etienne, UCA, CNRS",,,"10.4018/IJPHIM.2017070101",,"openaccess"
2017,"hal-01607624","file","Article dans une revue",,"Sabine Leroy, Aurore Vermassen, Geoffrey Ras, Régine Talon","Insight into the genome of staphylococcus xylosus, a ubiquitous species well adapted to meat products","MEDIS, UCA, INRA Clermont-Ferrand-Theix",,,"10.3390/microorganisms5030052",,"openaccess"
2017,"hal-01685431","notice","Article dans une revue",,"Leila Moura, Tarek Moufawad, Michel Ferreira, Hervé Bricout, Sébastien Tilloy, Eric Monflier, Margarida F. Costa Gomes, David Landy, Sophie Fourmentin","Deep eutectic solvents as green absorbents of volatile organic pollutants","UCEIV, UCCS Artois, UCCS, ICCF, Université du Littoral Côte d'Opale, UA, Université de Lille, Sciences et Technologies, Ecole Centrale de Lille, ENSCL, CNRS, Université de Lille, Sigma CLERMONT, UCA",,,"10.1007/s10311-017-0654-y",,
2017,"hal-01643381","notice","Article dans une revue",,"Lei Zhou, Mohamad Sleiman, Corinne Ferronato, Jean-Marc Chovelon, Claire Richard","Reactivity of sulfate radicals with natural organic matters","IRCELYON, ICCF, ATARI, UCBL, Université de Lyon, CNRS, UCA, Sigma CLERMONT",,,"10.1007/s10311-017-0646-y",,
2017,"hal-01901094","notice","Article dans une revue",,"Antoinette Gimaret","Célébration et disqualification de la parole visionnaire : Marie des Vallées entre disciples et détracteurs","EHIC, UBP, IR SHS UNILIM, UNILIM, UCA",,,"10.4000/episteme.1512",,"openaccess"
2017,"hal-01900851","notice","Article dans une revue",,"ANA CASADO","Influence of the stream structure on longitudinal gradients of thermal recovery in regulated riv-ers, Sauce Grande River (Argentina)","GEOLAB, CNRS, IR SHS UNILIM, UNILIM, UBP, UCA",,,,,
2017,"hal-01900454","notice","Article dans une revue",,"Olivier Fandjip","""Les évolutions récentes des règles d'accessibilité des établissements recevant du public en droit français: essai de clarification"", RJO Revue juridique de l'Ouest, Université de Rennes 1, 2017, n° 3, pp. 7-17","CMH , UCA",,,,,
2017,"hal-01647937","notice","Article dans une revue",,"Adeline Lach, Karine Ballerat-Busserolles, Laurent André, Mickaël Simond, Arnault Lassin, Pierre Cézac, Jean-Claude Neyt, Jean-Paul Serin","Experimental Data and Modeling of Solution Density and Heat Capacity in the Na–K–Ca–Mg–Cl–H 2 O System up to 353.15 K and 5 mol·kg –1 Ionic Strength","BRGM, LATEP, ICCF, CALNESIS, UPPA, Sigma CLERMONT, UCA, CNRS",,,"10.1021/acs.jced.7b00553",,
2017,"hal-01595088","notice","Article dans une revue",,"Laurianne Bougaret, Laetitia Delort, Hermine Billard, Charlotte Lequeux, Nicolas Goncalves-Mendez, Ali Mojallal, Odile Damour, Marie-Paule VASSON, Florence Caldefie-Chezet","Supernatants of Adipocytes From Obese Versus Normal Weight Women and Breast Cancer Cells: In Vitro Impact on Angiogenesis","UNH, Faculté de Pharmacie, UCA, Banque de tissus et de cellules, Chirurgie Plastique, Reconstructrice et Esthétique, UNICANCER/CJP, Cancéropôle Lyon Auvergne Rhône-Alpes, INRA, Hôpital Edouard Herriot [CHU - HCL], HCL, UNICANCER",,,"10.1002/jcp.25701",,
2017,"hal-01893713","notice","Article dans une revue",,"Pierre Coutris, Delphine Leroy, Emmanuel Fontaine, Alfons Schwarzenboeck","An Inverse Problem Approach for the Retrieval of Ice Particle Mass from In Situ Measurements","LaMP, ESPE Paris, CNRS, INSU - CNRS, UBP, UP4",,,"10.1175/JTECH-D-17-0013.1",,"openaccess"
2017,"hal-01680683","notice","Article dans une revue",,"Yasmine Cantaut-Belarif, Myriam Antri, Rocco Pizzarelli, Sabrina Colasse, Ilaria Vaccari, Sylvia Soares, Marianne Renner, Radhouane Dallel, Antoine Triller, Alain Bessis","Microglia control the glycinergic but not the GABAergic synapses via prostaglandin E2 in the spinal cord","IBENS, Neuro-Dol, IJM (UMR_7592), Human Inherited Neuropathies Unit, NPS, Biologie Cellulaire de la Synapse Normale et Pathologique, Département de Biologie - ENS Paris, ENS Paris, INSERM, CNRS, UCA, UPD7, San Raffaele Scientific Institute, INSPE-Institute for Experimental Neurology, UPMC, IBPS",,,"10.1083/jcb.201607048",,"openaccess"
2017,"hal-01653159","notice","Article dans une revue",,"Mohamed Arouri, Guillaume Pijourlet","CSR Performance and the Value of Cash Holdings: International Evidence","CleRMa, École Supérieure de Commerce (ESC) - Clermont-Ferrand, UCA",,,"10.1007/s10551-015-2658-5",,
2017,"hal-01657301","notice","Article dans une revue",,"Adrien Bartoli","Generalizing the Prediction Sum of Squares Statistic and Formula, Application to Linear Fractional Image Warp and Surface Fitting","IP, Sigma CLERMONT, UCA, CNRS",,,"10.1007/s11263-016-0954-x",,
2017,"hal-01639791","notice","Article dans une revue",,"Adam Strzep, Adam Watras, Katarzyna Zawisza, Philippe Boutinaud, Rafal J. Wiglusz","Forgotten and Resurrected Chernovite-(Y): YAsO 4 Doped with Eu 3+ Ions as a Potential Nanosized Luminophore","Institute of Low Temperature and Structure Research Polish Academy of Sciences, Institute of Low Temperature and Structure Research, Polish Academy of Sciences, Wroclaw, ICCF, Centre for Advanced Materials and Smart Structures, Polish Academy of Sciences, Institute of Low Temperature and Structure Research Polish Academy of Sciences, Sigma CLERMONT, UCA, CNRS",,,"10.1021/acs.inorgchem.7b01089",,
2017,"hal-01657275","notice","Article dans une revue",,"Erol Özgür, Adrien Bartoli","Particle-SfT: A Provably-Convergent, Fast Shape-from-Template Algorithm","LASMEA, IP, UBP, CNRS, Sigma CLERMONT, UCA",,,"10.1007/s11263-016-0968-4",,
2017,"emse-01617801","notice","Article dans une revue",,"Christian Serrano, Xavier Delorme, Alexandre Dolgui","Scheduling of truck arrivals, truck departures and shop-floor operation in a cross-dock platform, based on trucks loading plans","FAYOL-ENSMSE, LIMOS, Mines Saint-Étienne MSE, FAYOL-ENSMSE, LS2N, IMT Atlantique, SLP  , Ecole Nationale Supérieure des Mines de St Etienne, Institut Henri Fayol, CNRS, UCA, IMT, Université de Nantes - Faculté des Sciences et des Techniques, UN, ECN",,"ACL+","10.1016/j.ijpe.2017.09.008",,
2017,"hal-01588722","notice","Article dans une revue",,"Aurore Collin, Audrey Noacco, Jérémie Talvas, Florence Caldefie-Chezet, Marie-Paule VASSON, Marie-Chantal Farges","Enhancement of Lytic Activity by Leptin Is Independent From Lipid Rafts in Murine Primary Splenocytes","UNH, CRNH d'Auvergne, Faculté de Pharmacie, Cancéropôle Lyon Auvergne Rhône-Alpes, UNH, UNICANCER/CJP, INRA, UCA, UdA, Clermont Université, UNICANCER",,,"10.1002/jcp.25394",,
2017,"hal-01658323","file","Article dans une revue",,"Audrey Guillet, Roland Lenain, Benoit Thuilot, Vincent Rousseau","Formation Control of Agricultural Mobile Robots: A Bidirectional Weighted Constraints Approach","IP, UR TSCF, Sigma CLERMONT, UCA, CNRS, IRSTEA",,,"10.1002/rob.21704",,
2017,"hal-01696815","notice","Article dans une revue",,"Amandine Luquiens, Lynn Owens, Diane Whalley, Nora Rahhali, Philippe Laramee, Rebecca Crawford, Pierre-Michel Llorca, Bruno Falissard, Henri-Jean Aubin","Health-related quality of life in alcohol dependence: Similar cross-cultural impact beyond specific drinking habits","SMSP - U1178, Lundbeck SAS, Centre for Addiction and Mental Health, NPsy-Sydo, UMR_S 669, UP11, UPD5, INSERM, Clarke Institute, CHU Clermont-Ferrand, UCA",,,"10.1080/15332640.2017.1355765",,
2017,"hal-01426679","notice","Article dans une revue",,"Borbála Hortobágyi, Dov Jean-François Corenblit, Franck Vautier, Johannes Steiger, Erwan Roussel, Andreas Burkart, Jean-Luc Peiry","A multi-scale approach of fluvial biogeomorphic dynamics using photogrammetry","GEOLAB, MSH Clermont, Institute für Bio- und Geowissenschaften, CNRS, IR SHS UNILIM, UNILIM, UBP, UCA, Forschungszentrum Jülich GmbH",,,"10.1016/j.jenvman.2016.08.069",,
2017,"hal-01652669","notice","Article dans une revue",,"Quentin Hallez, Sylvie Droit-Volet","High levels of time contraction in young children in dual tasks are related to their limited attention capacities","LAPSCO, UCA, CNRS",,,"10.1016/j.jecp.2017.04.013",,
2017,"hal-01476479","file","Article dans une revue",,"Sandrine Gomes, Amandeep Kaur, Jean-Marc Greneche, Jean-Marie Nedelec, Guillaume Renaudin","Atomic scale modeling of iron-doped biphasic calcium phosphate bioceramics","ICCF, IMMM, UBP, Sigma CLERMONT, CNRS, UM","anrProject projanr-31087 (Hydroxyapatites substituées  nanocristallisées  et leurs  interfaces avec les milieux biologiques) (NANOSHAP)",,"10.1016/j.actbio.2016.12.011",,
2017,"hal-01720889","notice","Article dans une revue",,"J Jalenques, R Rondepierre, M Massoubre, B Bonnefond, R Schwan, B. Labeille, J Perrot, M Collange, M Mulliez, M. D'Incan","High Prevalence of Personality Disorders in Skin-restricted Lupus Patients","NPsy-Sydo, University Hospital of St-Etienne, Department of Dermatology, IBCP, CHU Clermont-Ferrand, UCA, UCBL, Université de Lyon, CNRS",,,"10.2340/00015555-2691",,"openaccess"
2017,"hal-01481771","notice","Article dans une revue",,"Vladimir Ajdzanovic, Ivana Jaric, Marko Miler, Branko Filipovic, Branka Sosic-Jurjevic, Natasa Ristic, Dragan Milenkovic, Verica Milosevic","Diosgenin-caused changes of the adrenal gland histological parameters in a rat model of the menopause","Department of Cytology, University of Belgrade [Belgrade], Department of Cytology, UNH, INRA, UdA, Clermont Université",,,"10.1016/j.acthis.2016.11.006",,
2017,"hal-01675491","notice","Article dans une revue",,"Julie Massoubre, Michel Lapeyre, Rémy Pastourel, Vincent Dupuch, Julian Biau, Anne-Francoise Dillies, Thierry Mom, Bruno Pereira, Laurent Gilain, Nicolas Saroul","Will the presence of the patient at multidisciplinary meetings influence the decision in head and neck oncology management?","CAV, IMoST, Service ORL, ICR, INSERM, UCA, Hôtel-Dieu, AMU, CNRS",,,"10.1080/00016489.2017.1384059",,
2017,"hal-01655190","notice","Article dans une revue",,"Nicolas Bourdel, Aurélie Comptour, Paméla Bouchet, Anne-Sophie Gremeau, Jean-Luc Pouly, Karem Slim, Bruno Pereira, Michel Canis","Long-term evaluation of painful symptoms and fertility after surgery for large rectovaginal endometriosis nodule: a retrospective study","IP, GReD, Laboratoire BDR CECOS - FIV AMP, Service de Gynécologie Obstétrique, Chirurgie digestive et hépatobiliaire, service de Biostatistiques, DRCI, CHU, Sigma CLERMONT, CNRS, UCA, INSERM, CHU Estaing [Clermont-Ferrand], CHU Hôtel-Dieu, Centre Hospitalier Universitaire Estaing, Centre Hospitalier Universitaire de Clermont-Ferrand, CHU Clermont-Ferrand",,,"10.1111/aogs.13260",,"openaccess"
2017,"hal-01638286","notice","Article dans une revue",,"M. Sleiman, P. de Sainte Claire, C. Richard","Heterogeneous Photochemistry of Agrochemicals at the Leaf Surface: A Case Study of Plant Activator Acibenzolar- S -methyl","ICCF, Sigma CLERMONT, UCA, CNRS",,,"10.1021/acs.jafc.7b02622",,
2017,"hal-01658978","file","Article dans une revue",,"kofi edee","Polynomial modal method for analysis of the coupling between a gap plasmon waveguide and a square ring resonator","IP, Sigma CLERMONT, UCA, CNRS",,,"10.1063/1.4999025",,
2017,"hal-01605939","file","Article dans une revue",,"Mélanie Saulnier, Alain Roques, Frédéric Guibal, Philippe Rozenberg, Ginette Saracco, Christophe Corona, Jean-Louis Edouard","Spatiotemporal heterogeneity of larch budmoth outbreaks in the French Alps over the last 500 years","IMBE, URZF, URAGPF, CEREGE, GEOLAB, CCJ, AU, AMU, Institut de recherche pour le développement [IRD] : UMR237, CNRS, INRA, IRD, CdF (institution), INSU - CNRS, IR SHS UNILIM, UNILIM, UBP, UCA, MCC",,,"10.1139/cjfr-2016-0211",,"openaccess"
2017,"hal-01644717","notice","Article dans une revue",,"Amandine Rey, Benoit Riou, Guillaume T. Vallet, Rémy Versace","The automatic visual simulation of words: A memory reactivated mask slows down conceptual access.","EMC, LAPSCO, UL2, CNRS, UCA",,,"10.1037/cep0000100",,
2017,"hal-01668200","notice","Article dans une revue",,"Karimi Sater Gebara, Arquimedes Gasparotto-Junior, Patricia Goncalves Santiago, CAL Cardoso, Lauro Mera de Souza, Christine Morand, Telma Aperecida Costa, Euclides Lara Cardozo","Daily Intake of Chlorogenic Acids from Consumption of Mate (Ilex paraguariensis A.St.-Hil.) Traditional Beverages","Laboratory of Electrophysiology and Cardiovascular Pharmacology, Federal University of Grande Dourados, Universidade Estadual de Mato Grosso do Sul, Instituto de Pesquisa Pelé Pequeno Príncipe, UNH, Institute of Biological, Medical and Health Sciences, Universidade Paranaense, Faculty of Health Sciences, INRA, UCA",,,"10.1021/acs.jafc.7b04093",,
2017,"hal-01649847","notice","Article dans une revue",,"Pascale Goupil, Razik Benouaret, Claire Richard","Ethyl Gallate Displays Elicitor Activities in Tobacco Plants","PIAF, ICCF, INRA, UCA, Sigma CLERMONT, CNRS",,,"10.1021/acs.jafc.7b03051",,
2017,"hal-01713309","file","Article dans une revue",,"B. Haddadi, O. Sigmarsson, G. Larsen","Magma storage beneath Grímsvötn volcano, Iceland, constrained by clinopyroxene-melt thermobarometry and volatiles in melt inclusions and groundmass glass","LMV, Institute of Earth Sciences [Reykjavik], INSU - CNRS, UJM, Institut de Recherche pour le Développement et la société, UCA, CNRS, OPGC, University of Iceland [Reykjavik]","anrProject projanr-37828 (Clermont-Ferrand centre for research on volcanism) (CLERVOLC), anrProject projanr-49675 (CAP 20-25 (I-Site)) (CAP 20-25)","Challenge 4","10.1002/2017JB014067",,"openaccess"
2017,"hal-01713319","notice","Article dans une revue",,"T.L. Carley, C.F. Miller, O. Sigmarsson, M.A. Coble, C.M. Fisher, J.M. Hanchar, A.K. Schmitt, R.C. Economos","Detrital zircon resolve longevity and evolution of silicic magmatism in extinct volcanic centers: A case study from the East Fjords of Iceland","LMV, CNRS, UJM, OPGC, INSU - CNRS, UCA, Institut de Recherche pour le Développement et la société",,,"10.1130/GES01467.1",,"openaccess"
2017,"hal-01645559","notice","Article dans une revue",,"Mathieu Pelletier-Dumas, Roxane de la Sablonnière, Serge Guimond","The Role of Assimilation and Multiculturalism for the Relation Between Social Dominance Orientation and Prejudice: The Case of Anglophones and Francophones in Québec","LAPSCO, UCA, CNRS",,,"10.1177/0022022117706414",,
2017,"hal-01608318","notice","Article dans une revue",,"Sarah Jade Meale, Frédérique Durand, Harma Berends, Le Luo Guan, Michael A. Steele","From pre- to postweaning: Transformation of the young calf's gastrointestinal tract","UMRH, MEDIS, Lallemand Animal Nutrition, Trouw Nutrition R&D, Department of Agricultural Food and Nutrition Science, INRA, VAS, AgroSup Dijon - Institut National Supérieur des Sciences Agronomiques, de l'Alimentation et de l'Environnement, UCA, INRA Clermont-Ferrand-Theix, University of Alberta",,,"10.3168/jds.2016-12474",,"openaccess"
2017,"hal-01477174","notice","Article dans une revue",,"Christian Pin, Abdelmouhcine Gannoun","Integrated Extraction Chromatographic Separation of the LithophileElements Involved in Long-Lived Radiogenic Isotope Systems (Rb−Sr, U−Th−Pb, Sm−Nd, La−Ce, and Lu−Hf) Useful in Geochemical andEnvironmental Sciences","LMV, CNRS, UJM, INSU - CNRS, UBP, OPGC","anrProject projanr-37828 (Clermont-Ferrand centre for research on volcanism) (CLERVOLC), anrProject projanr-49675 (CAP 20-25 (I-Site)) (CAP 20-25)","ClerVolc 234, Challenge 4","10.1021/acs.analchem.6b04289",,
